_ID, TimeSt,Country,Province,City,Latitude,Longitude,Closest POI,Distance(Km)
4538211,2017-06-21 14:01:07.260,CA,ON,North York,43.7302,-79.4951,POI1 or POI2,1297.8498019014924
4538265,2017-06-21 03:01:07.967,CA,SK,Saskatoon,52.1218,-106.645,POI1 or POI2,3224.7463917079726
4538348,2017-06-21 11:01:08.107,CA,NS,New Waterford,46.2492,-60.0881,POI4,269.1279176685702
4538477,2017-06-21 03:01:08.650,CA,AB,Sherwood Park,53.51967,-113.31028,POI1 or POI2,3657.1886976089077
4538577,2017-06-21 21:01:08.470,CA,AB,Calgary,51.12598,-114.24403,POI1 or POI2,3758.4045420102416
4538622,2017-06-21 21:01:11.373,CA,BC,Vancouver,49.2241,-123.12111,POI1 or POI2,4422.198270332335
4538660,2017-06-21 03:01:11.600,CA,ON,Markham,43.8598,-79.3296,POI1 or POI2,1281.7318264816574
4538754,2017-06-21 03:01:11.687,CA,AB,Calgary,51.0915,-114.2073,POI1 or POI2,3756.5771325723604
4538882,2017-06-21 14:01:12.447,CA,BC,Coquitlam,49.25072,-122.89075,POI1 or POI2,4405.378430825034
4538975,2017-06-21 21:01:09.120,CA,ON,East York,43.6906,-79.3125,POI1 or POI2,1284.5628193390328
4539149,2017-06-21 01:01:11.863,CA,ON,Dundas,43.2608,-79.9627,POI1 or POI2,1347.0887873287897
4539333,2017-06-21 22:01:13.067,CA,AB,Sherwood Park,53.52245,-113.33122,POI1 or POI2,3658.530693232446
4539408,2017-06-21 07:01:11.530,CA,AB,Calgary,51.03104,-113.96829,POI1 or POI2,3741.372450802171
4539735,2017-06-21 08:01:13.680,CA,QC,Saint Léonard,45.58741,-73.59414,POI3,808.8198864161966
4539814,2017-06-21 18:01:13.963,CA,ON,North York,43.7675,-79.3804,POI3,1287.948502119765
4540008,2017-06-21 22:01:10.803,CA,ON,North York,43.7318,-79.4182,POI3,1291.7932937102355
4540188,2017-06-21 20:01:12.360,CA,QC,Montréal,45.47748,-73.56867,POI3,807.1087624023776
4540255,2017-06-21 03:01:11.837,CA,ON,Toronto,43.66096,-79.37224,POI3,1289.9925233232227
4540294,2017-06-21 21:01:12.403,CA,BC,Coquitlam,49.25065,-122.89072,POI1 or POI2,4405.37872078828
4540328,2017-06-21 02:01:13.113,CA,AB,Fort Mcmurray,56.7199,-111.357,POI1 or POI2,3515.019123096211
4540412,2017-06-21 11:01:14.443,CA,SK,Regina,50.4251,-104.5389,POI1 or POI2,3093.9287207970415
4540492,2017-06-21 15:01:14.687,CA,AB,Edmonton,53.58879,-113.4465,POI1 or POI2,3665.300878797087
4540621,2017-06-21 01:01:14.477,CA,AB,Edmonton,53.50825,-113.61793,POI1 or POI2,3677.5338880625122
4540807,2017-06-21 13:01:14.840,CA,AB,Edmonton,53.6112,-113.5746,POI1 or POI2,3673.429223442867
4541039,2017-06-21 05:01:21.487,CA,AB,Edmonton,53.61245,-113.53369,POI1 or POI2,3670.7330586160974
4541117,2017-06-21 13:01:21.653,CA,ON,Barrie,44.3303,-79.7268,POI1 or POI2,1302.5908426586568
4541193,2017-06-21 07:01:21.993,CA,ON,Woodbridge,43.82505,-79.58111,POI1 or POI2,1302.2482017507482
4541287,2017-06-21 15:01:22.003,CA,ON,Gloucester,45.42514,-75.60325,POI3,965.816662377724
4541506,2017-06-21 21:01:20.693,CA,AB,Beaumont,53.3501,-113.4187,POI1 or POI2,3666.409939588629
4541518,2017-06-21 03:01:21.447,CA,ON,Scarborough,43.7084,-79.2856,POI1 or POI2,1282.0077321385322
4541570,2017-06-21 06:01:21.640,CA,QC,Trois-Rivières,46.4778,-72.6493,POI3,741.5589344590225
4541655,2017-06-21 17:01:21.647,CA,ON,Ottawa,45.3951,-75.6302,POI3,968.1019961408193
4541681,2017-06-21 10:01:21.980,CA,ON,Toronto,43.6781,-79.2954,POI3,1283.5434716230382
4541993,2017-06-21 10:01:21.627,CA,ON,Essex,42.172,-82.823,POI3,1605.7878322661104
4542144,2017-06-21 06:01:21.827,CA,ON,Scarborough,43.77653,-79.30999,POI3,1282.2167770747526
4542215,2017-06-21 03:01:22.043,CA,ON,Mississauga,43.60091,-79.70959,POI3,1317.9343305518382
4542273,2017-06-21 18:01:22.330,CA,NS,Halifax,44.6385,-63.5838,POI4,70.76785801625437
4542365,2017-06-21 18:01:22.457,CA,ON,Saint Catharines,43.195,-79.284,POI4,1296.0207797081493
4542519,2017-06-21 08:01:23.807,CA,ON,Toronto,43.7264,-79.3978,POI4,1290.3324860433736
4542709,2017-06-21 13:01:19.850,CA,AB,Sherwood Park,53.5167,-113.3167,POI1 or POI2,3657.6460293701825
4542803,2017-06-21 07:01:21.473,CA,ON,Saint Catharines,43.1644,-79.2456,POI1 or POI2,1293.9405358180036
4542896,2017-06-21 20:01:21.567,CA,ON,Orillia,44.6078,-79.4175,POI1 or POI2,1273.3166296694476
4543077,2017-06-21 17:01:22.013,CA,AB,Calgary,51.06678,-114.05379,POI1 or POI2,3746.5323636795565
4543271,2017-06-21 10:01:22.747,CA,QC,Saint-Jean-Sur-Richelieu,45.2948,-73.2637,POI3,784.1566262515263
4543490,2017-06-21 21:01:24.703,CA,ON,North York,43.74233,-79.4373,POI3,1293.0247789270466
4543587,2017-06-21 10:01:21.653,CA,ON,Timmins,48.4773,-81.3364,POI3,1418.779266482485
4543680,2017-06-21 18:01:21.793,CA,ON,Mississauga,43.5738,-79.7193,POI3,1319.404784167507
4543700,2017-06-21 21:01:21.817,CA,ON,Sioux Lookout,50.0979,-91.922,POI3,2199.5513892517733
4543707,2017-06-21 15:01:22.087,CA,AB,Edmonton,53.6585,-113.3614,POI1 or POI2,3658.9007881215043
4543795,2017-06-21 13:01:22.133,CA,ON,Concord,43.8061,-79.5008,POI1 or POI2,1296.4231063005102
4543812,2017-06-21 19:01:22.147,CA,AB,Calgary,51.0367,-113.985,POI1 or POI2,3742.407772253028
4543899,2017-06-21 13:01:22.180,CA,ON,Fort Erie,42.9052,-78.9365,POI1 or POI2,1277.9661883167078
4544260,2017-06-21 20:01:22.977,CA,AB,Edmonton,53.5442,-113.495,POI1 or POI2,3669.020889345814
4544503,2017-06-21 13:01:25.280,CA,AB,Edmonton,53.59728,-113.43922,POI1 or POI2,3664.722040212087
4544563,2017-06-21 15:01:23.927,CA,ON,Toronto,43.76931,-79.32227,POI1 or POI2,1283.3556304662714
4544577,2017-06-21 11:01:24.767,CA,ON,Nepean,45.2778,-75.7563,POI3,978.7746100512238
4544652,2017-06-21 07:01:26.660,CA,ON,Mississauga,43.5355,-79.6915,POI3,1318.2460067739014
4544745,2017-06-21 09:01:28.357,CA,AB,Edmonton,53.54812,-113.59423,POI1 or POI2,3675.4850939355874
4544758,2017-06-21 01:01:27.000,CA,ON,Burlington,43.3454,-79.8473,POI1 or POI2,1335.6505861862715
4544995,2017-06-21 02:01:28.653,CA,ON,Wingham,43.9005,-81.3169,POI1 or POI2,1436.3059092189187
4545079,2017-06-21 13:01:28.233,CA,AB,Edmonton,53.51198,-113.5852,POI1 or POI2,3675.3381968219865
4545195,2017-06-21 06:01:28.807,CA,ON,London,42.9334,-81.2258,POI1 or POI2,1455.5983731991132
4545503,2017-06-21 04:01:29.510,CA,ON,London,42.9816,-81.2473,POI1 or POI2,1455.7875116729579
4545552,2017-06-21 11:01:29.677,CA,ON,Scarborough,43.81668,-79.21307,POI1 or POI2,1273.6514989108732
4545651,2017-06-21 10:01:29.860,CA,ON,Windsor,42.32338,-82.93668,POI1 or POI2,1609.2986777458084
4545805,2017-06-21 06:01:26.710,CA,AB,Red Deer,52.3116,-113.842,POI1 or POI2,3709.577457814323
4546255,2017-06-21 10:01:29.720,CA,ON,Brantford,43.1207,-80.2893,POI1 or POI2,1376.7307324507012
4546560,2017-06-21 21:01:27.143,CA,AB,Fort Mcmurray,56.72181,-111.46993,POI1 or POI2,3521.9063201749505
4546802,2017-06-21 11:01:29.460,CA,ON,Woodstock,43.12886,-80.75007,POI1 or POI2,1412.4836260286077
4546924,2017-06-21 07:01:29.627,CA,AB,Calgary,51.1377,-114.149,POI1 or POI2,3751.651495484134
4547950,2017-06-21 01:01:33.740,CA,ON,Owen Sound,44.5642,-80.9428,POI1 or POI2,1393.2977903329438
4548153,2017-06-21 06:01:29.520,CA,AB,Calgary,50.9894,-114.052,POI1 or POI2,3747.9664728229554
4548408,2017-06-21 17:01:29.653,CA,AB,Calgary,51.0524,-114.038,POI1 or POI2,3745.7355764510385
4548559,2017-06-21 14:01:29.870,CA,ON,Sarnia,42.9711,-82.396,POI1 or POI2,1545.8928639891897
4548784,2017-06-21 17:01:31.270,CA,ON,Guelph,43.5412,-80.2469,POI1 or POI2,1361.5355240494994
4549003,2017-06-21 14:01:31.613,CA,ON,Brantford,43.14094,-80.26627,POI1 or POI2,1374.3266356535987
4549413,2017-06-21 11:01:32.613,CA,QC,Saint-Constant,45.3668,-73.5659,POI3,807.349575258725
4549651,2017-06-21 03:01:33.640,CA,ON,Waterloo,43.43926,-80.55534,POI3,1388.4045634019471
4549947,2017-06-21 12:01:30.037,CA,ON,London,43.0117,-81.2775,POI3,1457.2257319588723
4550218,2017-06-21 09:01:31.703,CA,AB,Calgary,50.8889,-113.991,POI1 or POI2,3745.810965624542
4550996,2017-06-21 07:01:31.017,CA,ON,Saint Thomas,42.78274,-81.15057,POI1 or POI2,1454.5011141312536
4551115,2017-06-21 07:01:31.357,CA,ON,North York,43.78248,-79.41783,POI1 or POI2,1290.5082400819244
4551455,2017-06-21 20:01:32.103,CA,ON,Toronto,43.7033,-79.4152,POI1 or POI2,1292.275075162149
4551643,2017-06-21 04:01:32.637,CA,AB,Edmonton,53.55,-113.5,POI1 or POI2,3669.2784974490023
4551965,2017-06-21 19:01:33.083,CA,ON,Stratford,43.35492,-80.98453,POI1 or POI2,1424.301101438824
4552133,2017-06-21 21:01:33.673,CA,ON,Windsor,42.2962,-83.018,POI1 or POI2,1616.5919647840558
4552352,2017-06-21 10:01:34.450,CA,ON,London,42.9269,-81.2015,POI1 or POI2,1453.9028397756204
4552664,2017-06-21 03:01:32.520,CA,QC,Sainte-Foy,46.7823,-71.2882,POI3,645.0984949177263
4553026,2017-06-21 17:01:33.493,CA,ON,Guelph,43.501,-80.239,POI3,1361.9898889238134
4553338,2017-06-21 15:01:35.567,CA,ON,London,42.977,-81.321,POI3,1461.686895510849
4553529,2017-06-21 11:01:36.757,CA,AB,Calgary,51.03821,-114.02956,POI1 or POI2,3745.4401456165674
4553611,2017-06-21 18:01:36.783,CA,ON,Scarborough,43.7876,-79.1541,POI1 or POI2,1269.747643620897
4553647,2017-06-21 21:01:36.813,CA,ON,Burlington,43.3317,-79.8066,POI1 or POI2,1332.858085785182
4553791,2017-06-21 10:01:36.870,CA,ON,Georgetown,43.5976,-79.94,POI1 or POI2,1336.0443080345985
4553849,2017-06-21 07:01:36.877,CA,ON,Toronto,43.6414,-79.4151,POI1 or POI2,1293.8484113539537
4554383,2017-06-21 21:01:36.613,CA,ON,Toronto,43.7537,-79.2659,POI1 or POI2,1279.3319569266898
4554389,2017-06-21 13:01:36.680,CA,ON,Mississauga,43.5972,-79.6931,POI1 or POI2,1316.7414243984651
4554446,2017-06-21 01:01:36.710,CA,ON,Bowmanville,43.908,-78.707,POI1 or POI2,1231.8706082868273
4554481,2017-06-21 19:01:36.807,CA,ON,Burlington,43.3753,-79.82895,POI1 or POI2,1333.3747571081988
4554596,2017-06-21 03:01:37.080,CA,ON,Milton,43.5152,-79.8802,POI1 or POI2,1333.5462121889962
4554621,2017-06-21 22:01:37.250,CA,AB,Calgary,51.13293,-114.2141,POI1 or POI2,3756.212215121145
4554658,2017-06-21 07:01:37.447,CA,AB,Calgary,51.0799,-114.081,POI1 or POI2,3748.138604898295
4554998,2017-06-21 10:01:36.360,CA,ON,London,42.9202,-81.3183,POI1 or POI2,1463.2344326147722
4555080,2017-06-21 12:01:36.630,CA,ON,Toronto,43.6798,-79.3517,POI1 or POI2,1287.9040405657886
4555120,2017-06-21 21:01:36.650,CA,AB,Canmore,51.0837,-115.368,POI1 or POI2,3836.3244621297777
4555188,2017-06-21 03:01:36.723,CA,AB,Strathcona,53.5646,-113.2792,POI1 or POI2,3654.6134463766025
4555202,2017-06-21 01:01:36.733,CA,ON,Toronto,43.6796,-79.4343,POI1 or POI2,1294.370549087536
4555220,2017-06-21 13:01:36.843,CA,ON,Thunder Bay,48.4294,-89.2284,POI1 or POI2,1998.2605784029563
4555299,2017-06-21 10:01:37.080,CA,ON,Mississauga,43.5647,-79.5852,POI1 or POI2,1309.1570548366356
4555409,2017-06-21 13:01:38.290,CA,QC,Saint-Laurent,45.50387,-73.68473,POI3,816.0632676105247
4555485,2017-06-21 13:01:39.600,CA,AB,Calgary,51.1387,-114.2015,POI1 or POI2,3755.232580639657
4555569,2017-06-21 21:01:35.280,CA,ON,Kitchener,43.4443,-80.4891,POI1 or POI2,1383.0860077270486
4555788,2017-06-21 03:01:36.337,CA,ON,Waterloo,43.461,-80.583,POI1 or POI2,1389.9769109384802
4556044,2017-06-21 20:01:36.747,CA,ON,Ottawa,45.4455,-75.6894,POI3,972.4047348183627
4556131,2017-06-21 10:01:36.760,CA,ON,Welland,42.9872,-79.2801,POI3,1302.0972038783466
4556254,2017-06-21 05:01:36.843,CA,ON,Burlington,43.36961,-79.76472,POI3,1328.5141840272536
4556332,2017-06-21 21:01:36.857,CA,QC,Montréal,45.5066,-73.6291,POI3,811.7241795200979
4556368,2017-06-21 20:01:37.090,CA,ON,Mississauga,43.5924,-79.7611,POI3,1322.1858896852789
4556558,2017-06-21 18:01:37.390,CA,QC,Beloeil,45.5846,-73.2039,POI3,778.477615270292
4556611,2017-06-21 21:01:37.610,CA,AB,Fort Mcmurray,56.6764,-111.3343,POI1 or POI2,3513.6039480695667
4556790,2017-06-21 16:01:35.393,CA,ON,Chatham,42.395,-82.217,POI1 or POI2,1550.6767382034025
4557307,2017-06-21 20:01:36.690,CA,ON,Oshawa,43.9205,-78.8287,POI1 or POI2,1241.100532801835
4557405,2017-06-21 10:01:36.747,CA,ON,Ottawa,45.3804,-75.7468,POI3,977.282272129871
4557486,2017-06-21 01:01:36.777,CA,ON,Oakville,43.4309,-79.7767,POI3,1327.7450304394642
4557585,2017-06-21 07:01:36.850,CA,ON,Ottawa,45.4164,-75.679,POI3,971.7693361283133
4557657,2017-06-21 03:01:37.090,CA,ON,Orillia,44.61953,-79.42174,POI3,1273.4494682802797
4557699,2017-06-21 08:01:37.110,CA,ON,Mississauga,43.697,-79.65,POI3,1310.8037259460314
4557911,2017-06-21 04:01:37.327,CA,AB,Calgary,50.9005,-114.0947,POI1 or POI2,3752.7172707180325
4557944,2017-06-21 03:01:37.507,CA,AB,Calgary,51.1726,-114.101,POI1 or POI2,3747.6669770693347
4557949,2017-06-21 18:01:37.663,CA,AB,Calgary,51.1327,-114.166,POI1 or POI2,3752.9173662157345
4558063,2017-06-21 09:01:37.357,CA,ON,Mississauga,43.60202,-79.62459,POI1 or POI2,1311.2567838373584
4558203,2017-06-21 01:01:38.780,CA,MB,Winnipeg,49.893,-97.001,POI1 or POI2,2561.9221679217208
4558341,2017-06-21 10:01:40.783,CA,AB,Calgary,50.93676,-114.0107,POI1 or POI2,3746.1920786700693
4558381,2017-06-21 15:01:41.840,CA,QC,Saint-Hubert,45.4955,-73.46368,POI3,798.8767169376687
4558732,2017-06-21 09:01:41.743,CA,AB,Calgary,51.05531,-113.95698,POI1 or POI2,3740.110288585973
4558784,2017-06-21 17:01:43.320,CA,AB,Forestburg,52.58018,-112.05463,POI1 or POI2,3585.6378347237005
4558811,2017-06-21 09:01:44.613,CA,BC,Lazo,49.7023,-124.91,POI1 or POI2,4528.604211210961
4558827,2017-06-21 19:01:39.893,CA,AB,Edmonton,53.58562,-113.39447,POI1 or POI2,3661.9264987261613
4558865,2017-06-21 15:01:41.880,CA,AB,Ardrossan,53.55,-113.1333,POI1 or POI2,3645.207727707784
4558904,2017-06-21 08:01:42.217,CA,ON,Burlington,43.3221,-79.82952,POI1 or POI2,1334.9222114543459
4558937,2017-06-21 02:01:43.980,CA,ON,Toronto,43.6319,-79.3716,POI1 or POI2,1290.691780152691
4558998,2017-06-21 07:01:41.843,CA,AB,Calgary,51.15875,-114.08586,POI1 or POI2,3746.9028282740182
4559097,2017-06-21 12:01:41.833,CA,AB,Calgary,51.03888,-114.07461,POI1 or POI2,3748.5226745481
4559173,2017-06-21 03:01:43.957,CA,AB,Fort Mcmurray,56.74335,-111.47086,POI1 or POI2,3521.9759141520344
4559184,2017-06-21 03:01:44.720,CA,ON,Huntsville,45.3265,-79.2168,POI1 or POI2,1247.9255554861675
4559592,2017-06-21 12:01:46.783,CA,ON,Kirkland Lake,48.1516,-80.0322,POI1 or POI2,1318.2971626156368
4559622,2017-06-21 18:01:46.880,CA,ON,Kingston,44.2647,-76.5504,POI3,1055.3017000810185
4559694,2017-06-21 03:01:45.570,CA,ON,Sudbury,46.4933,-80.9967,POI3,1379.0188560990168
4559863,2017-06-21 18:01:48.123,CA,ON,Barrie,44.4015,-79.6782,POI3,1297.4151163324782
4559896,2017-06-21 00:01:48.590,CA,ON,Timmins,48.5439,-81.1184,POI3,1403.9569368217203
4559939,2017-06-21 12:01:48.967,CA,ON,Sudbury,46.5145,-80.9448,POI3,1375.0276941781656
4559950,2017-06-21 05:01:49.150,CA,ON,Sioux Lookout,50.0942,-91.9179,POI3,2199.236972905723
4560034,2017-06-21 04:01:49.683,CA,ON,Kingston,44.2377,-76.5602,POI3,1056.6177816273987
4560048,2017-06-21 03:01:49.707,CA,ON,Bracebridge,45.0442,-79.1286,POI3,1244.264589860827
4560361,2017-06-21 05:01:46.113,CA,ON,Barrie,44.41035,-79.72164,POI3,1300.6458443985161
4560458,2017-06-21 04:01:46.407,CA,ON,Kingston,44.2307,-76.5209,POI3,1053.6863173425224
4560480,2017-06-21 22:01:46.460,CA,ON,Pembroke,45.827,-77.1116,POI3,1081.2122532283006
4560577,2017-06-21 18:01:46.757,CA,ON,North Bay,46.3377,-79.3717,POI3,1254.6443552955475
4560821,2017-06-21 10:01:48.640,CA,ON,Thunder Bay,48.4084,-89.255,POI3,2000.204464755765
4560832,2017-06-21 21:01:48.920,CA,ON,Kingston,44.26413,-76.49104,POI3,1050.6680536178935
4560879,2017-06-21 12:01:48.980,CA,ON,Orillia,44.7558,-79.3325,POI3,1264.2635622926825
4561077,2017-06-21 02:01:50.043,CA,ON,Sudbury,46.4762,-80.9601,POI3,1376.2390646454178
4561168,2017-06-21 14:01:46.187,CA,ON,Toronto,43.59269,-79.53341,POI3,1304.3694243512532
4561388,2017-06-21 16:01:47.643,CA,ON,Bracebridge,45.02703,-79.30982,POI3,1258.6206740114055
4561597,2017-06-21 12:01:48.987,CA,ON,Sudbury,46.49,-81.01,POI3,1380.0401833827348
4561783,2017-06-21 01:01:49.953,CA,ON,Newmarket,44.0542,-79.4531,POI3,1286.9289801225843
4562107,2017-06-21 14:01:45.953,CA,ON,Kingston,44.2257,-76.4824,POI3,1050.776836643201
4562117,2017-06-21 02:01:46.453,CA,ON,Kingston,44.2585,-76.4897,POI3,1050.6771345293891
4562215,2017-06-21 15:01:46.520,CA,ON,Barrie,44.3851,-79.6991,POI3,1299.362373660875
4562393,2017-06-21 07:01:47.333,CA,ON,Barrie,44.389,-79.689,POI3,1298.4977536286278
4562841,2017-06-21 12:01:48.620,CA,AB,Edmonton,53.522,-113.459,POI1 or POI2,3666.927769458192
4562980,2017-06-21 17:01:49.153,CA,ON,Dryden,49.7805,-92.8344,POI1 or POI2,2263.316590283408
4563151,2017-06-21 01:01:49.743,CA,ON,Sudbury,46.4917,-80.9928,POI1 or POI2,1378.7223495315943
4563278,2017-06-21 05:01:49.843,CA,ON,Thunder Bay,48.4205,-89.2371,POI1 or POI2,1998.8941163000181
4563701,2017-06-21 18:01:51.750,CA,AB,St Albert,53.6297,-113.5882,POI1 or POI2,3674.0972187292828
4563820,2017-06-21 04:01:51.870,CA,AB,Calgary,51.102,-114.152,POI1 or POI2,3752.570589001025
4564063,2017-06-21 13:01:51.937,CA,ON,Sault Sainte Marie,46.5168,-84.3333,POI1 or POI2,1634.0300750404879
4564108,2017-06-21 02:01:51.967,CA,ON,Toronto,43.6633,-79.3745,POI1 or POI2,1290.109293742173
4564486,2017-06-21 16:01:49.913,CA,ON,Thunder Bay,48.3914,-89.262,POI1 or POI2,2000.708812149215
4564648,2017-06-21 11:01:51.703,CA,ON,Toronto,43.6477,-79.4174,POI1 or POI2,1293.8658276583149
4564720,2017-06-21 07:01:51.713,CA,AB,Edmonton,53.5615,-113.567,POI1 or POI2,3673.5345504475154
4564984,2017-06-21 18:01:51.840,CA,ON,Kanata,45.2823,-75.8459,POI3,985.7266809297819
4565044,2017-06-21 22:01:52.263,CA,AB,Edmonton,53.62162,-113.49452,POI1 or POI2,3668.056285882749
4565098,2017-06-21 05:01:52.373,CA,NS,Halifax,44.6701,-63.6036,POI4,68.196955361126
4565145,2017-06-21 20:01:53.000,CA,ON,Lindsay,44.3501,-78.7329,POI4,1224.4328965827542
4565229,2017-06-21 02:01:53.310,CA,AB,Edmonton,53.60156,-113.40854,POI1 or POI2,3662.6595430005896
4565325,2017-06-21 13:01:54.030,CA,AB,Edmonton,53.6124,-113.5337,POI1 or POI2,3670.7343149286176
4565472,2017-06-21 17:01:54.650,CA,ON,Renfrew,45.4716,-76.6848,POI3,1049.7150221987233
4565577,2017-06-21 21:01:50.080,CA,ON,Midland,44.7375,-79.8593,POI3,1305.7088520492605
4565710,2017-06-21 12:01:50.870,CA,ON,Thunder Bay,48.3684,-89.284,POI3,2002.3194387429146
4565895,2017-06-21 10:01:51.683,CA,ON,Toronto,43.6425,-79.3833,POI3,1291.3327124657515
4566008,2017-06-21 13:01:51.720,CA,ON,Nepean,45.28702,-75.73633,POI3,977.1442419457185
4566104,2017-06-21 15:01:51.730,CA,ON,Windsor,42.2894,-82.7272,POI3,1594.1477541681497
4566152,2017-06-21 21:01:51.753,CA,AB,Okotoks,50.731,-113.97175,POI1 or POI2,3747.744018527306
4566292,2017-06-21 03:01:51.800,CA,ON,Mississauga,43.603,-79.5938,POI1 or POI2,1308.8229106452886
4566315,2017-06-21 13:01:51.817,CA,ON,Toronto,43.6575,-79.3783,POI1 or POI2,1290.555354924716
4566446,2017-06-21 22:01:52.033,CA,QC,Montréal,45.5096,-73.5592,POI3,806.2737901438055
4566504,2017-06-21 11:01:52.343,CA,NS,Halifax,44.6988,-63.664,POI4,67.57887412907253
4566599,2017-06-21 10:01:52.627,CA,ON,Hornepayne,49.2151,-84.7825,POI4,1679.3803442779874
4566903,2017-06-21 07:01:53.970,CA,ON,Kingston,44.25,-76.5307,POI3,1054.058144162542
4566942,2017-06-21 21:01:54.000,CA,AB,Edmonton,53.5366,-113.5103,POI1 or POI2,3670.117790606489
4567053,2017-06-21 10:01:54.450,CA,QC,Boucherville,45.6007,-73.4455,POI3,797.2435706999129
4567232,2017-06-21 22:01:51.690,CA,AB,St Paul,53.9915,-111.296,POI1 or POI2,3520.719652879046
4567275,2017-06-21 17:01:51.697,CA,AB,Calgary,50.97148,-114.01145,POI1 or POI2,3745.5394741659416
4567351,2017-06-21 14:01:51.797,CA,ON,Toronto,43.7813,-79.3038,POI1 or POI2,1281.6150774509733
4567389,2017-06-21 11:01:51.850,CA,ON,Mississauga,43.5869,-79.7559,POI1 or POI2,1321.9232223142906
4567463,2017-06-21 11:01:51.873,CA,ON,Pickering,43.8106,-79.1209,POI1 or POI2,1266.5875967816994
4567561,2017-06-21 08:01:52.300,CA,AB,Edmonton,53.4579,-113.412,POI1 or POI2,3664.6242826786993
4567776,2017-06-21 00:01:52.630,CA,ON,Toronto,43.6456,-79.3754,POI1 or POI2,1290.6348069369133
4568259,2017-06-21 12:01:53.750,CA,ON,Acton,43.6319,-80.0378,POI1 or POI2,1342.8060884340805
4568572,2017-06-21 08:01:54.530,CA,ON,Cochrane,49.0863,-81.0167,POI1 or POI2,1406.8513338075488
4568739,2017-06-21 21:01:51.703,CA,BC,Surrey,49.19621,-122.84869,POI1 or POI2,4404.312784476621
4568795,2017-06-21 12:01:51.787,CA,ON,Toronto,43.6557,-79.3646,POI1 or POI2,1289.5300009180112
4568858,2017-06-21 09:01:51.837,CA,ON,Markham,43.8747,-79.2599,POI1 or POI2,1275.9227029837336
4568964,2017-06-21 22:01:51.870,CA,ON,Etobicoke,43.6068,-79.5063,POI1 or POI2,1301.8799364005174
4569534,2017-06-21 13:01:54.057,CA,ON,Thunder Bay,48.4228,-89.2372,POI1 or POI2,1998.9034985168466
4570017,2017-06-21 10:01:55.450,CA,ON,Orléans,45.481,-75.5513,POI3,961.4583748214644
4570224,2017-06-21 16:01:53.050,CA,ON,Pembroke,45.72685,-76.84731,POI3,1061.0577975652188
4570396,2017-06-21 16:01:54.690,CA,ON,Timmins,48.4757,-81.3379,POI3,1418.8640720532092
4570523,2017-06-21 20:01:56.577,CA,ON,Newmarket,44.046,-79.487,POI3,1289.7638025565354
4570562,2017-06-21 12:01:56.937,CA,ON,Sudbury,46.522,-80.931,POI3,1373.9661113261786
4570655,2017-06-21 22:01:57.073,CA,ON,Sudbury,46.508,-80.987,POI3,1378.2610929445157
4571021,2017-06-21 12:01:55.053,CA,ON,Thunder Bay,48.3801,-89.2526,POI3,2000.0080022502857
4571150,2017-06-21 02:01:55.630,CA,ON,Minden,44.7771,-78.6494,POI3,1210.5578352910827
4571210,2017-06-21 06:01:55.890,CA,AB,Stony Plain,53.55133,-114.14016,POI1 or POI2,3711.2534269417924
4571600,2017-06-21 07:01:58.257,CA,ON,Newmarket,44.0498,-79.4988,POI1 or POI2,1290.6031723061005
4572145,2017-06-21 02:01:56.813,CA,ON,Barrie,44.37411,-79.6951,POI1 or POI2,1299.2600612463705
4572226,2017-06-21 06:01:56.970,CA,ON,Milton,43.5148,-79.884,POI1 or POI2,1333.854121789077
4572926,2017-06-21 09:01:56.883,CA,ON,North York,43.781,-79.3483,POI1 or POI2,1285.1042612499357
4573118,2017-06-21 00:01:57.150,CA,BC,Surrey,49.0374,-122.8299,POI1 or POI2,4408.410451069629
4573153,2017-06-21 11:01:57.237,CA,ON,Orillia,44.601,-79.36,POI1 or POI2,1268.936653970992
4573627,2017-06-21 00:01:56.183,CA,AB,Ponoka,52.6745,-113.576,POI1 or POI2,3686.1238954668343
